genre,subgenre,prompt,tags,mv,pair_group
hiphop,hardcore hip hop,"hardcore hip hop, nostalgic atmosphere, featuring trap hi-hats and sliding 808 bassline with dark melody","hip hop, boom bap, sample",chirp-v5,hiphop
hiphop,southern hip hop,"southern hip hop, nostalgic atmosphere, featuring trap hi-hats and sliding 808 bassline with dark melody","hip hop, lo-fi, chill",chirp-v5,hiphop
hiphop,alternative hip hop,"alternative hip hop, nostalgic atmosphere, featuring trap hi-hats and sliding 808 bassline with dark melody","hip hop, conscious, jazz",chirp-v5,hiphop
blues,delta blues,"delta blues, sorrowful atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, guitar, harmonica",chirp-v5,blues
blues,Chicago blues,"Chicago blues, sorrowful atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, electric, Chicago",chirp-v5,blues
blues,Texas blues,"Texas blues, sorrowful atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, acoustic, delta",chirp-v5,blues
blues,electric blues,"electric blues, sorrowful atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, soul, groove",chirp-v5,blues
blues,acoustic blues,"acoustic blues, sorrowful atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, Texas, shuffle",chirp-v5,blues
blues,jump blues,"jump blues, sorrowful atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, guitar, harmonica",chirp-v5,blues
blues,soul blues,"soul blues, sorrowful atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, electric, Chicago",chirp-v5,blues
blues,swamp blues,"swamp blues, sorrowful atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, acoustic, delta",chirp-v5,blues
blues,piedmont blues,"piedmont blues, sorrowful atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, soul, groove",chirp-v5,blues
blues,modern blues,"modern blues, sorrowful atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, Texas, shuffle",chirp-v5,blues
blues,delta blues,"delta blues, soulful atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, guitar, harmonica",chirp-v5,blues
blues,Chicago blues,"Chicago blues, soulful atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, electric, Chicago",chirp-v5,blues
blues,Texas blues,"Texas blues, soulful atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, acoustic, delta",chirp-v5,blues
blues,electric blues,"electric blues, soulful atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, soul, groove",chirp-v5,blues
blues,acoustic blues,"acoustic blues, soulful atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, Texas, shuffle",chirp-v5,blues
blues,jump blues,"jump blues, soulful atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, guitar, harmonica",chirp-v5,blues
blues,soul blues,"soul blues, soulful atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, electric, Chicago",chirp-v5,blues
blues,swamp blues,"swamp blues, soulful atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, acoustic, delta",chirp-v5,blues
blues,piedmont blues,"piedmont blues, soulful atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, soul, groove",chirp-v5,blues
blues,modern blues,"modern blues, soulful atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, Texas, shuffle",chirp-v5,blues
blues,delta blues,"delta blues, gritty atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, guitar, harmonica",chirp-v5,blues
blues,Chicago blues,"Chicago blues, gritty atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, electric, Chicago",chirp-v5,blues
blues,Texas blues,"Texas blues, gritty atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, acoustic, delta",chirp-v5,blues
blues,electric blues,"electric blues, gritty atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, soul, groove",chirp-v5,blues
blues,acoustic blues,"acoustic blues, gritty atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, Texas, shuffle",chirp-v5,blues
blues,jump blues,"jump blues, gritty atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, guitar, harmonica",chirp-v5,blues
blues,soul blues,"soul blues, gritty atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, electric, Chicago",chirp-v5,blues
blues,swamp blues,"swamp blues, gritty atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, acoustic, delta",chirp-v5,blues
blues,piedmont blues,"piedmont blues, gritty atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, soul, groove",chirp-v5,blues
blues,modern blues,"modern blues, gritty atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, Texas, shuffle",chirp-v5,blues
blues,delta blues,"delta blues, passionate atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, guitar, harmonica",chirp-v5,blues
blues,Chicago blues,"Chicago blues, passionate atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, electric, Chicago",chirp-v5,blues
blues,Texas blues,"Texas blues, passionate atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, acoustic, delta",chirp-v5,blues
blues,electric blues,"electric blues, passionate atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, soul, groove",chirp-v5,blues
blues,acoustic blues,"acoustic blues, passionate atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, Texas, shuffle",chirp-v5,blues
blues,jump blues,"jump blues, passionate atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, guitar, harmonica",chirp-v5,blues
blues,soul blues,"soul blues, passionate atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, electric, Chicago",chirp-v5,blues
blues,swamp blues,"swamp blues, passionate atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, acoustic, delta",chirp-v5,blues
blues,piedmont blues,"piedmont blues, passionate atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, soul, groove",chirp-v5,blues
blues,modern blues,"modern blues, passionate atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, Texas, shuffle",chirp-v5,blues
blues,delta blues,"delta blues, laid-back atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, guitar, harmonica",chirp-v5,blues
blues,Chicago blues,"Chicago blues, laid-back atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, electric, Chicago",chirp-v5,blues
blues,Texas blues,"Texas blues, laid-back atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, acoustic, delta",chirp-v5,blues
blues,electric blues,"electric blues, laid-back atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, soul, groove",chirp-v5,blues
blues,acoustic blues,"acoustic blues, laid-back atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, Texas, shuffle",chirp-v5,blues
blues,jump blues,"jump blues, laid-back atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, guitar, harmonica",chirp-v5,blues
blues,soul blues,"soul blues, laid-back atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, electric, Chicago",chirp-v5,blues
blues,swamp blues,"swamp blues, laid-back atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, acoustic, delta",chirp-v5,blues
blues,piedmont blues,"piedmont blues, laid-back atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, soul, groove",chirp-v5,blues
blues,modern blues,"modern blues, laid-back atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, Texas, shuffle",chirp-v5,blues
blues,delta blues,"delta blues, yearning atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, guitar, harmonica",chirp-v5,blues
blues,Chicago blues,"Chicago blues, yearning atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, electric, Chicago",chirp-v5,blues
blues,Texas blues,"Texas blues, yearning atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, acoustic, delta",chirp-v5,blues
blues,electric blues,"electric blues, yearning atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, soul, groove",chirp-v5,blues
blues,acoustic blues,"acoustic blues, yearning atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, Texas, shuffle",chirp-v5,blues
blues,jump blues,"jump blues, yearning atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, guitar, harmonica",chirp-v5,blues
blues,soul blues,"soul blues, yearning atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, electric, Chicago",chirp-v5,blues
blues,swamp blues,"swamp blues, yearning atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, acoustic, delta",chirp-v5,blues
blues,piedmont blues,"piedmont blues, yearning atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, soul, groove",chirp-v5,blues
blues,modern blues,"modern blues, yearning atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, Texas, shuffle",chirp-v5,blues
blues,delta blues,"delta blues, raw atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, guitar, harmonica",chirp-v5,blues
blues,Chicago blues,"Chicago blues, raw atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, electric, Chicago",chirp-v5,blues
blues,Texas blues,"Texas blues, raw atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, acoustic, delta",chirp-v5,blues
blues,electric blues,"electric blues, raw atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, soul, groove",chirp-v5,blues
blues,acoustic blues,"acoustic blues, raw atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, Texas, shuffle",chirp-v5,blues
blues,jump blues,"jump blues, raw atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, guitar, harmonica",chirp-v5,blues
blues,soul blues,"soul blues, raw atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, electric, Chicago",chirp-v5,blues
blues,swamp blues,"swamp blues, raw atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, acoustic, delta",chirp-v5,blues
blues,piedmont blues,"piedmont blues, raw atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, soul, groove",chirp-v5,blues
blues,modern blues,"modern blues, raw atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, Texas, shuffle",chirp-v5,blues
blues,delta blues,"delta blues, emotional atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, guitar, harmonica",chirp-v5,blues
blues,Chicago blues,"Chicago blues, emotional atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, electric, Chicago",chirp-v5,blues
blues,Texas blues,"Texas blues, emotional atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, acoustic, delta",chirp-v5,blues
blues,electric blues,"electric blues, emotional atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, soul, groove",chirp-v5,blues
blues,acoustic blues,"acoustic blues, emotional atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, Texas, shuffle",chirp-v5,blues
blues,jump blues,"jump blues, emotional atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, guitar, harmonica",chirp-v5,blues
blues,soul blues,"soul blues, emotional atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, electric, Chicago",chirp-v5,blues
blues,swamp blues,"swamp blues, emotional atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, acoustic, delta",chirp-v5,blues
blues,piedmont blues,"piedmont blues, emotional atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, soul, groove",chirp-v5,blues
blues,modern blues,"modern blues, emotional atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, Texas, shuffle",chirp-v5,blues
blues,delta blues,"delta blues, brooding atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, guitar, harmonica",chirp-v5,blues
blues,Chicago blues,"Chicago blues, brooding atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, electric, Chicago",chirp-v5,blues
blues,Texas blues,"Texas blues, brooding atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, acoustic, delta",chirp-v5,blues
blues,electric blues,"electric blues, brooding atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, soul, groove",chirp-v5,blues
blues,acoustic blues,"acoustic blues, brooding atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, Texas, shuffle",chirp-v5,blues
blues,jump blues,"jump blues, brooding atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, guitar, harmonica",chirp-v5,blues
blues,soul blues,"soul blues, brooding atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, electric, Chicago",chirp-v5,blues
blues,swamp blues,"swamp blues, brooding atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, acoustic, delta",chirp-v5,blues
blues,piedmont blues,"piedmont blues, brooding atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, soul, groove",chirp-v5,blues
blues,modern blues,"modern blues, brooding atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, Texas, shuffle",chirp-v5,blues
blues,delta blues,"delta blues, cathartic atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, guitar, harmonica",chirp-v5,blues
blues,Chicago blues,"Chicago blues, cathartic atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, electric, Chicago",chirp-v5,blues
blues,Texas blues,"Texas blues, cathartic atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, acoustic, delta",chirp-v5,blues
blues,electric blues,"electric blues, cathartic atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, soul, groove",chirp-v5,blues
blues,acoustic blues,"acoustic blues, cathartic atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, Texas, shuffle",chirp-v5,blues
blues,jump blues,"jump blues, cathartic atmosphere, featuring slide guitar and harmonica over a shuffling 12-bar groove","blues, guitar, harmonica",chirp-v5,blues
